Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,36.310001373291016,37.290000915527344,36.2400016784668,37.27000045776367,33.3719367980957,1946100
2013-01-02,38.31999969482422,39.40999984741211,38.13999938964844,38.790000915527344,34.73295593261719,3964900
2013-01-03,38.86000061035156,39.34000015258789,38.72999954223633,39.099998474121094,35.010528564453125,2810800
2013-01-04,39.22999954223633,39.43000030517578,38.97999954223633,39.22999954223633,35.12693405151367,2285300
2013-01-07,38.939998626708984,39.20000076293945,38.790000915527344,39.0099983215332,34.9299430847168,1817200
2013-01-08,38.93000030517578,39.04999923706055,38.75,38.900001525878906,34.83144760131836,1716000
2013-01-09,38.97999954223633,39.060001373291016,38.72999954223633,38.900001525878906,34.83144760131836,1456600
2013-01-10,39.189998626708984,39.290000915527344,38.849998474121094,39.02000045776367,34.93889236450195,1521500
2013-01-11,38.97999954223633,39.099998474121094,38.7599983215332,38.880001068115234,34.813541412353516,863200
2013-01-14,38.90999984741211,39.150001525878906,38.619998931884766,38.72999954223633,34.679222106933594,1227700
2013-01-15,38.58000183105469,39.2400016784668,38.54999923706055,39.15999984741211,35.06425476074219,1830000
2013-01-16,38.959999084472656,39.09000015258789,38.70000076293945,38.83000183105469,34.768768310546875,1182200
2013-01-17,38.95000076293945,39.529998779296875,38.900001525878906,39.279998779296875,35.17170333862305,2481100
2013-01-18,39.380001068115234,39.400001525878906,38.970001220703125,39.27000045776367,35.162750244140625,1523100
2013-01-22,39.20000076293945,39.29999923706055,38.7400016784668,39.2400016784668,35.13589859008789,2173200
2013-01-23,39.20000076293945,39.290000915527344,38.90999984741211,39.150001525878906,35.055301666259766,2010600
2013-01-24,39.20000076293945,39.380001068115234,38.83000183105469,38.970001220703125,34.894126892089844,2456800
2013-01-25,39.15999984741211,39.650001525878906,39.04999923706055,39.560001373291016,35.422420501708984,2912200
2013-01-28,39.5099983215332,40.119998931884766,39.400001525878906,40.099998474121094,35.90593719482422,4130800
2013-01-29,39.9900016784668,40.25,39.77000045776367,40.209999084472656,36.00443649291992,2281300
2013-01-30,40.130001068115234,40.380001068115234,40.06999969482422,40.13999938964844,35.941741943359375,2246600
2013-01-31,40.22999954223633,40.22999954223633,39.790000915527344,39.97999954223633,35.79850387573242,2593200
2013-02-01,40.34000015258789,40.58000183105469,40.09000015258789,40.290000915527344,36.07607650756836,1852600
2013-02-04,39.9900016784668,40.150001525878906,39.66999816894531,39.77000045776367,35.61045455932617,1830900
2013-02-05,40.02000045776367,40.16999816894531,39.849998474121094,39.95000076293945,35.771629333496094,1836600
2013-02-06,39.88999938964844,40.7400016784668,39.810001373291016,40.65999984741211,36.40736389160156,2508900
2013-02-07,40.54999923706055,40.65999984741211,39.9900016784668,40.470001220703125,36.23724365234375,2087800
2013-02-08,40.529998779296875,41.04999923706055,40.47999954223633,40.970001220703125,36.68495178222656,1965500
2013-02-11,40.970001220703125,41.22999954223633,40.7599983215332,41.220001220703125,36.908809661865234,1182200
2013-02-12,41.189998626708984,41.52000045776367,40.88999938964844,41.38999938964844,37.06101989746094,1637200
2013-02-13,41.58000183105469,41.61000061035156,41.15999984741211,41.18000030517578,36.87298583984375,1461000
2013-02-14,40.91999816894531,41.209999084472656,40.779998779296875,41.15999984741211,36.85508346557617,1381300
2013-02-15,41.189998626708984,41.72999954223633,41.130001068115234,41.22999954223633,36.917747497558594,3495800
2013-02-19,41.150001525878906,41.150001525878906,40.630001068115234,40.83000183105469,36.55958938598633,4131200
2013-02-20,39.869998931884766,41.0,39.52000045776367,39.720001220703125,35.5656852722168,3722300
2013-02-21,39.61000061035156,39.619998931884766,39.04999923706055,39.15999984741211,35.06425476074219,3558500
2013-02-22,39.33000183105469,39.4900016784668,39.040000915527344,39.4900016784668,35.3597412109375,1832600
2013-02-25,39.70000076293945,39.970001220703125,38.599998474121094,38.599998474121094,34.562828063964844,3347800
2013-02-26,38.709999084472656,38.91999816894531,38.349998474121094,38.529998779296875,34.500144958496094,2620200
2013-02-27,38.5,39.43000030517578,38.5,39.29999923706055,35.30874252319336,1638100
2013-02-28,39.34000015258789,39.79999923706055,39.2400016784668,39.45000076293945,35.443519592285156,2701000
2013-03-01,39.279998779296875,39.70000076293945,39.060001373291016,39.56999969482422,35.551326751708984,1580600
2013-03-04,39.5,39.619998931884766,38.93000030517578,39.20000076293945,35.21891403198242,3377400
2013-03-05,39.41999816894531,39.810001373291016,39.34000015258789,39.459999084472656,35.45250701904297,2484200
2013-03-06,39.619998931884766,39.709999084472656,39.29999923706055,39.380001068115234,35.38062286376953,2254500
2013-03-07,39.4900016784668,39.540000915527344,39.22999954223633,39.36000061035156,35.36265182495117,1950700
2013-03-08,39.68000030517578,40.52000045776367,39.529998779296875,40.290000915527344,36.19820022583008,4826500
2013-03-11,40.310001373291016,40.43000030517578,39.93000030517578,40.2400016784668,36.153282165527344,3276000
2013-03-12,40.310001373291016,40.560001373291016,39.81999969482422,39.97999954223633,35.91969299316406,2374200
2013-03-13,40.04999923706055,40.400001525878906,39.959999084472656,40.18000030517578,36.09938430786133,2199400
2013-03-14,40.2599983215332,40.560001373291016,40.130001068115234,40.41999816894531,36.31500244140625,1593700
2013-03-15,40.25,40.45000076293945,40.02000045776367,40.349998474121094,36.252113342285156,2691200
2013-03-18,39.790000915527344,40.150001525878906,39.61000061035156,39.900001525878906,35.847808837890625,2087000
2013-03-19,40.0,40.06999969482422,39.2400016784668,39.54999923706055,35.533348083496094,2858500
2013-03-20,39.83000183105469,40.220001220703125,39.75,40.02000045776367,35.95562744140625,1473900
2013-03-21,39.7599983215332,39.970001220703125,39.5,39.619998931884766,35.596248626708984,1431900
2013-03-22,39.70000076293945,39.88999938964844,39.650001525878906,39.849998474121094,35.802886962890625,1294500
2013-03-25,40.0,40.119998931884766,39.59000015258789,39.7599983215332,35.722015380859375,1931700
2013-03-26,39.93000030517578,41.560001373291016,39.790000915527344,41.290000915527344,37.09663772583008,5147100
2013-03-27,41.040000915527344,41.70000076293945,40.91999816894531,41.619998931884766,37.39313507080078,2543600
2013-03-28,41.689998626708984,42.27000045776367,41.56999969482422,42.22999954223633,37.94117736816406,2391500
2013-04-01,42.119998931884766,42.25,41.599998474121094,41.630001068115234,37.4021110534668,1777700
2013-04-02,41.86000061035156,41.91999816894531,41.310001373291016,41.459999084472656,37.2493782043457,1691500
2013-04-03,41.52000045776367,41.65999984741211,40.849998474121094,41.0,36.836097717285156,2291500
2013-04-04,40.97999954223633,41.33000183105469,40.880001068115234,41.29999923706055,37.105621337890625,1549400
